ARI,Group0,Group1
0.0,"aware, byōbu, chashitsu, haiden, hisashi, honden, ikezuishi, karesansui, ma, mu, roji, sandō, shakkei, shimenawa, shōji, tomeishi, torii, tsuboniwa","chigaidana, doma, en, engawa, fusuma, genkan, sabi, tokonoma, wabi, wabi_sabi"
0.0,"aware, byōbu, chashitsu, engawa, haiden, hisashi, honden, ikezuishi, karesansui, ma, roji, sandō, shakkei, shimenawa, tomeishi, torii, tsuboniwa, wabi_sabi","chigaidana, doma, en, fusuma, genkan, mu, sabi, shōji, tokonoma, wabi"
0.0,"aware, byōbu, chashitsu, engawa, haiden, hisashi, honden, ikezuishi, karesansui, ma, roji, sabi, sandō, shakkei, shimenawa, tomeishi, torii, tsuboniwa","chigaidana, doma, en, fusuma, genkan, mu, shōji, tokonoma, wabi, wabi_sabi"
0.0,"aware, byōbu, chashitsu, engawa, haiden, hisashi, honden, ikezuishi, karesansui, ma, roji, sandō, shakkei, shimenawa, tomeishi, torii, tsuboniwa, wabi","chigaidana, doma, en, fusuma, genkan, mu, sabi, shōji, tokonoma, wabi_sabi"
0.0,"aware, byōbu, chashitsu, engawa, haiden, hisashi, honden, ikezuishi, karesansui, ma, mu, roji, sandō, shakkei, shimenawa, tomeishi, torii, tsuboniwa","chigaidana, doma, en, fusuma, genkan, sabi, shōji, tokonoma, wabi, wabi_sabi"
0.0,"aware, byōbu, chashitsu, en, haiden, hisashi, honden, ikezuishi, karesansui, ma, roji, sandō, shakkei, shimenawa, tomeishi, torii, tsuboniwa, wabi_sabi","chigaidana, doma, engawa, fusuma, genkan, mu, sabi, shōji, tokonoma, wabi"
0.0,"aware, byōbu, chashitsu, en, haiden, hisashi, honden, ikezuishi, karesansui, ma, roji, sabi, sandō, shakkei, shimenawa, tomeishi, torii, tsuboniwa","chigaidana, doma, engawa, fusuma, genkan, mu, shōji, tokonoma, wabi, wabi_sabi"
0.0,"aware, byōbu, chashitsu, en, haiden, hisashi, honden, ikezuishi, karesansui, ma, roji, sandō, shakkei, shimenawa, tomeishi, torii, tsuboniwa, wabi","chigaidana, doma, engawa, fusuma, genkan, mu, sabi, shōji, tokonoma, wabi_sabi"
0.0,"aware, byōbu, chashitsu, en, haiden, hisashi, honden, ikezuishi, karesansui, ma, mu, roji, sandō, shakkei, shimenawa, tomeishi, torii, tsuboniwa","chigaidana, doma, engawa, fusuma, genkan, sabi, shōji, tokonoma, wabi, wabi_sabi"
0.0,"aware, byōbu, chashitsu, doma, genkan, haiden, hisashi, honden, ikezuishi, karesansui, ma, roji, sandō, shakkei, shimenawa, torii, tsuboniwa, wabi_sabi","chigaidana, en, engawa, fusuma, mu, sabi, shōji, tokonoma, tomeishi, wabi"
