concept_score,orientation,purity_conceptual,purity_physical,ari_posthoc,size_A,size_B,ambiguous_topk,mask_int,partition_type,assignment,GroupA,GroupB
0.6017708157703038,A→physical,0.5868003495311066,0.5792631738502976,1.0,20,8,engawa:0.018; ikezuishi:0.022; tomeishi:0.030; karesansui:0.037; shakkei:0.038; en:0.040; shimenawa:0.046; roji:0.070,16826399,nondegenerate,ma:1; mu:1; wabi:1; sabi:1; wabi_sabi:1; en:0; engawa:0; shōji:0; fusuma:0; tokonoma:0; chigaidana:0; doma:0; genkan:0; tomeishi:0; ikezuishi:1; shakkei:1; roji:0; torii:0; shimenawa:0; tsuboniwa:0; byōbu:0; hisashi:0; haiden:0; sandō:0; aware:1; honden:0; chashitsu:0; karesansui:0,"byōbu, chashitsu, chigaidana, doma, en, engawa, fusuma, genkan, haiden, hisashi, honden, karesansui, roji, sandō, shimenawa, shōji, tokonoma, tomeishi, torii, tsuboniwa","aware, ikezuishi, ma, mu, sabi, shakkei, wabi, wabi_sabi"
0.6001936190980686,A→physical,0.5751931326133133,0.5825052039093114,0.8550242904627973,19,9,engawa:0.018; ikezuishi:0.022; tomeishi:0.030; karesansui:0.037; shakkei:0.038; en:0.040; shimenawa:0.046; roji:0.070,16826463,nondegenerate,ma:1; mu:1; wabi:1; sabi:1; wabi_sabi:1; en:0; engawa:1; shōji:0; fusuma:0; tokonoma:0; chigaidana:0; doma:0; genkan:0; tomeishi:0; ikezuishi:1; shakkei:1; roji:0; torii:0; shimenawa:0; tsuboniwa:0; byōbu:0; hisashi:0; haiden:0; sandō:0; aware:1; honden:0; chashitsu:0; karesansui:0,"byōbu, chashitsu, chigaidana, doma, en, fusuma, genkan, haiden, hisashi, honden, karesansui, roji, sandō, shimenawa, shōji, tokonoma, tomeishi, torii, tsuboniwa","aware, engawa, ikezuishi, ma, mu, sabi, shakkei, wabi, wabi_sabi"
0.5998271023551599,A→physical,0.5960904579998917,0.5744520898455401,0.852099817407182,21,7,engawa:0.018; ikezuishi:0.022; tomeishi:0.030; karesansui:0.037; shakkei:0.038; en:0.040; shimenawa:0.046; roji:0.070,16810015,nondegenerate,ma:1; mu:1; wabi:1; sabi:1; wabi_sabi:1; en:0; engawa:0; shōji:0; fusuma:0; tokonoma:0; chigaidana:0; doma:0; genkan:0; tomeishi:0; ikezuishi:0; shakkei:1; roji:0; torii:0; shimenawa:0; tsuboniwa:0; byōbu:0; hisashi:0; haiden:0; sandō:0; aware:1; honden:0; chashitsu:0; karesansui:0,"byōbu, chashitsu, chigaidana, doma, en, engawa, fusuma, genkan, haiden, hisashi, honden, ikezuishi, karesansui, roji, sandō, shimenawa, shōji, tokonoma, tomeishi, torii, tsuboniwa","aware, ma, mu, sabi, shakkei, wabi, wabi_sabi"
0.5990523001496665,A→physical,0.5737728245886351,0.5818324264239374,0.8550242904627973,19,9,engawa:0.018; ikezuishi:0.022; tomeishi:0.030; karesansui:0.037; shakkei:0.038; en:0.040; shimenawa:0.046; roji:0.070,16834591,nondegenerate,ma:1; mu:1; wabi:1; sabi:1; wabi_sabi:1; en:0; engawa:0; shōji:0; fusuma:0; tokonoma:0; chigaidana:0; doma:0; genkan:0; tomeishi:1; ikezuishi:1; shakkei:1; roji:0; torii:0; shimenawa:0; tsuboniwa:0; byōbu:0; hisashi:0; haiden:0; sandō:0; aware:1; honden:0; chashitsu:0; karesansui:0,"byōbu, chashitsu, chigaidana, doma, en, engawa, fusuma, genkan, haiden, hisashi, honden, karesansui, roji, sandō, shimenawa, shōji, tokonoma, torii, tsuboniwa","aware, ikezuishi, ma, mu, sabi, shakkei, tomeishi, wabi, wabi_sabi"
0.5984658785259567,A→conceptual,0.5730430554569074,0.5814867463089087,0.8550242904627973,9,19,engawa:0.018; ikezuishi:0.022; tomeishi:0.030; karesansui:0.037; shakkei:0.038; en:0.040; shimenawa:0.046; roji:0.070,117391328,nondegenerate,ma:0; mu:0; wabi:0; sabi:0; wabi_sabi:0; en:1; engawa:1; shōji:1; fusuma:1; tokonoma:1; chigaidana:1; doma:1; genkan:1; tomeishi:1; ikezuishi:0; shakkei:0; roji:1; torii:1; shimenawa:1; tsuboniwa:1; byōbu:1; hisashi:1; haiden:1; sandō:1; aware:0; honden:1; chashitsu:1; karesansui:0,"aware, ikezuishi, karesansui, ma, mu, sabi, shakkei, wabi, wabi_sabi","byōbu, chashitsu, chigaidana, doma, en, engawa, fusuma, genkan, haiden, hisashi, honden, roji, sandō, shimenawa, shōji, tokonoma, tomeishi, torii, tsuboniwa"
0.5983509438743022,A→physical,0.5937286044305192,0.5736648053224158,0.852099817407182,21,7,engawa:0.018; ikezuishi:0.022; tomeishi:0.030; karesansui:0.037; shakkei:0.038; en:0.040; shimenawa:0.046; roji:0.070,16793631,nondegenerate,ma:1; mu:1; wabi:1; sabi:1; wabi_sabi:1; en:0; engawa:0; shōji:0; fusuma:0; tokonoma:0; chigaidana:0; doma:0; genkan:0; tomeishi:0; ikezuishi:1; shakkei:0; roji:0; torii:0; shimenawa:0; tsuboniwa:0; byōbu:0; hisashi:0; haiden:0; sandō:0; aware:1; honden:0; chashitsu:0; karesansui:0,"byōbu, chashitsu, chigaidana, doma, en, engawa, fusuma, genkan, haiden, hisashi, honden, karesansui, roji, sandō, shakkei, shimenawa, shōji, tokonoma, tomeishi, torii, tsuboniwa","aware, ikezuishi, ma, mu, sabi, wabi, wabi_sabi"
0.5982499056829248,A→physical,0.581871075408776,0.5772914642013653,0.7182339449541284,20,8,engawa:0.018; ikezuishi:0.022; tomeishi:0.030; karesansui:0.037; shakkei:0.038; en:0.040; shimenawa:0.046; roji:0.070,16810079,nondegenerate,ma:1; mu:1; wabi:1; sabi:1; wabi_sabi:1; en:0; engawa:1; shōji:0; fusuma:0; tokonoma:0; chigaidana:0; doma:0; genkan:0; tomeishi:0; ikezuishi:0; shakkei:1; roji:0; torii:0; shimenawa:0; tsuboniwa:0; byōbu:0; hisashi:0; haiden:0; sandō:0; aware:1; honden:0; chashitsu:0; karesansui:0,"byōbu, chashitsu, chigaidana, doma, en, fusuma, genkan, haiden, hisashi, honden, ikezuishi, karesansui, roji, sandō, shimenawa, shōji, tokonoma, tomeishi, torii, tsuboniwa","aware, engawa, ma, mu, sabi, shakkei, wabi, wabi_sabi"
0.5982113564972005,A→physical,0.572726316932233,0.5813367122709049,0.8550242904627973,19,9,engawa:0.018; ikezuishi:0.022; tomeishi:0.030; karesansui:0.037; shakkei:0.038; en:0.040; shimenawa:0.046; roji:0.070,16826431,nondegenerate,ma:1; mu:1; wabi:1; sabi:1; wabi_sabi:1; en:1; engawa:0; shōji:0; fusuma:0; tokonoma:0; chigaidana:0; doma:0; genkan:0; tomeishi:0; ikezuishi:1; shakkei:1; roji:0; torii:0; shimenawa:0; tsuboniwa:0; byōbu:0; hisashi:0; haiden:0; sandō:0; aware:1; honden:0; chashitsu:0; karesansui:0,"byōbu, chashitsu, chigaidana, doma, engawa, fusuma, genkan, haiden, hisashi, honden, karesansui, roji, sandō, shimenawa, shōji, tokonoma, tomeishi, torii, tsuboniwa","aware, en, ikezuishi, ma, mu, sabi, shakkei, wabi, wabi_sabi"
0.5976798886951364,A→physical,0.5720649347785532,0.5810234259875829,0.8550242904627973,19,9,engawa:0.018; ikezuishi:0.022; tomeishi:0.030; karesansui:0.037; shakkei:0.038; en:0.040; shimenawa:0.046; roji:0.070,17088543,nondegenerate,ma:1; mu:1; wabi:1; sabi:1; wabi_sabi:1; en:0; engawa:0; shōji:0; fusuma:0; tokonoma:0; chigaidana:0; doma:0; genkan:0; tomeishi:0; ikezuishi:1; shakkei:1; roji:0; torii:0; shimenawa:1; tsuboniwa:0; byōbu:0; hisashi:0; haiden:0; sandō:0; aware:1; honden:0; chashitsu:0; karesansui:0,"byōbu, chashitsu, chigaidana, doma, en, engawa, fusuma, genkan, haiden, hisashi, honden, karesansui, roji, sandō, shōji, tokonoma, tomeishi, torii, tsuboniwa","aware, ikezuishi, ma, mu, sabi, shakkei, shimenawa, wabi, wabi_sabi"
0.5974751034774313,A→physical,0.5646290818568682,0.5853973055180988,0.7228426395939086,18,10,engawa:0.018; ikezuishi:0.022; tomeishi:0.030; karesansui:0.037; shakkei:0.038; en:0.040; shimenawa:0.046; roji:0.070,16834655,nondegenerate,ma:1; mu:1; wabi:1; sabi:1; wabi_sabi:1; en:0; engawa:1; shōji:0; fusuma:0; tokonoma:0; chigaidana:0; doma:0; genkan:0; tomeishi:1; ikezuishi:1; shakkei:1; roji:0; torii:0; shimenawa:0; tsuboniwa:0; byōbu:0; hisashi:0; haiden:0; sandō:0; aware:1; honden:0; chashitsu:0; karesansui:0,"byōbu, chashitsu, chigaidana, doma, en, fusuma, genkan, haiden, hisashi, honden, karesansui, roji, sandō, shimenawa, shōji, tokonoma, torii, tsuboniwa","aware, engawa, ikezuishi, ma, mu, sabi, shakkei, tomeishi, wabi, wabi_sabi"
