concept_score,orientation,purity_conceptual,purity_physical,ari_posthoc,size_A,size_B,ambiguous_topk,mask_int,partition_type,assignment,GroupA,GroupB
0.6030961768905967,A→physical,0.5859239309382116,0.5810981457421835,1.0,20,8,engawa:0.026; tomeishi:0.028; en:0.032; shakkei:0.035; ikezuishi:0.035; karesansui:0.037; shimenawa:0.045; mu:0.073,16826399,nondegenerate,ma:1; mu:1; wabi:1; sabi:1; wabi_sabi:1; en:0; engawa:0; shōji:0; fusuma:0; tokonoma:0; chigaidana:0; doma:0; genkan:0; tomeishi:0; ikezuishi:1; shakkei:1; roji:0; torii:0; shimenawa:0; tsuboniwa:0; byōbu:0; hisashi:0; haiden:0; sandō:0; aware:1; honden:0; chashitsu:0; karesansui:0,"byōbu, chashitsu, chigaidana, doma, en, engawa, fusuma, genkan, haiden, hisashi, honden, karesansui, roji, sandō, shimenawa, shōji, tokonoma, tomeishi, torii, tsuboniwa","aware, ikezuishi, ma, mu, sabi, shakkei, wabi, wabi_sabi"
0.6008002467801364,A→physical,0.5735196700298377,0.5840130788213956,0.8550242904627973,19,9,engawa:0.026; tomeishi:0.028; en:0.032; shakkei:0.035; ikezuishi:0.035; karesansui:0.037; shimenawa:0.045; mu:0.073,16826463,nondegenerate,ma:1; mu:1; wabi:1; sabi:1; wabi_sabi:1; en:0; engawa:1; shōji:0; fusuma:0; tokonoma:0; chigaidana:0; doma:0; genkan:0; tomeishi:0; ikezuishi:1; shakkei:1; roji:0; torii:0; shimenawa:0; tsuboniwa:0; byōbu:0; hisashi:0; haiden:0; sandō:0; aware:1; honden:0; chashitsu:0; karesansui:0,"byōbu, chashitsu, chigaidana, doma, en, fusuma, genkan, haiden, hisashi, honden, karesansui, roji, sandō, shimenawa, shōji, tokonoma, tomeishi, torii, tsuboniwa","aware, engawa, ikezuishi, ma, mu, sabi, shakkei, wabi, wabi_sabi"
0.6005924493228667,A→physical,0.5732610776385686,0.5838905876886893,0.8550242904627973,19,9,engawa:0.026; tomeishi:0.028; en:0.032; shakkei:0.035; ikezuishi:0.035; karesansui:0.037; shimenawa:0.045; mu:0.073,16834591,nondegenerate,ma:1; mu:1; wabi:1; sabi:1; wabi_sabi:1; en:0; engawa:0; shōji:0; fusuma:0; tokonoma:0; chigaidana:0; doma:0; genkan:0; tomeishi:1; ikezuishi:1; shakkei:1; roji:0; torii:0; shimenawa:0; tsuboniwa:0; byōbu:0; hisashi:0; haiden:0; sandō:0; aware:1; honden:0; chashitsu:0; karesansui:0,"byōbu, chashitsu, chigaidana, doma, en, engawa, fusuma, genkan, haiden, hisashi, honden, karesansui, roji, sandō, shimenawa, shōji, tokonoma, torii, tsuboniwa","aware, ikezuishi, ma, mu, sabi, shakkei, tomeishi, wabi, wabi_sabi"
0.6002690705579605,A→physical,0.57285865073113,0.5836999644167447,0.8550242904627973,19,9,engawa:0.026; tomeishi:0.028; en:0.032; shakkei:0.035; ikezuishi:0.035; karesansui:0.037; shimenawa:0.045; mu:0.073,16826431,nondegenerate,ma:1; mu:1; wabi:1; sabi:1; wabi_sabi:1; en:1; engawa:0; shōji:0; fusuma:0; tokonoma:0; chigaidana:0; doma:0; genkan:0; tomeishi:0; ikezuishi:1; shakkei:1; roji:0; torii:0; shimenawa:0; tsuboniwa:0; byōbu:0; hisashi:0; haiden:0; sandō:0; aware:1; honden:0; chashitsu:0; karesansui:0,"byōbu, chashitsu, chigaidana, doma, engawa, fusuma, genkan, haiden, hisashi, honden, karesansui, roji, sandō, shimenawa, shōji, tokonoma, tomeishi, torii, tsuboniwa","aware, en, ikezuishi, ma, mu, sabi, shakkei, wabi, wabi_sabi"
0.6000056283072954,A→physical,0.5932539004818171,0.5755880367005094,0.852099817407182,21,7,engawa:0.026; tomeishi:0.028; en:0.032; shakkei:0.035; ikezuishi:0.035; karesansui:0.037; shimenawa:0.045; mu:0.073,16793631,nondegenerate,ma:1; mu:1; wabi:1; sabi:1; wabi_sabi:1; en:0; engawa:0; shōji:0; fusuma:0; tokonoma:0; chigaidana:0; doma:0; genkan:0; tomeishi:0; ikezuishi:1; shakkei:0; roji:0; torii:0; shimenawa:0; tsuboniwa:0; byōbu:0; hisashi:0; haiden:0; sandō:0; aware:1; honden:0; chashitsu:0; karesansui:0,"byōbu, chashitsu, chigaidana, doma, en, engawa, fusuma, genkan, haiden, hisashi, honden, karesansui, roji, sandō, shakkei, shimenawa, shōji, tokonoma, tomeishi, torii, tsuboniwa","aware, ikezuishi, ma, mu, sabi, wabi, wabi_sabi"
0.5999462298924615,A→physical,0.5931588630180828,0.5755563575459314,0.852099817407182,21,7,engawa:0.026; tomeishi:0.028; en:0.032; shakkei:0.035; ikezuishi:0.035; karesansui:0.037; shimenawa:0.045; mu:0.073,16810015,nondegenerate,ma:1; mu:1; wabi:1; sabi:1; wabi_sabi:1; en:0; engawa:0; shōji:0; fusuma:0; tokonoma:0; chigaidana:0; doma:0; genkan:0; tomeishi:0; ikezuishi:0; shakkei:1; roji:0; torii:0; shimenawa:0; tsuboniwa:0; byōbu:0; hisashi:0; haiden:0; sandō:0; aware:1; honden:0; chashitsu:0; karesansui:0,"byōbu, chashitsu, chigaidana, doma, en, engawa, fusuma, genkan, haiden, hisashi, honden, ikezuishi, karesansui, roji, sandō, shimenawa, shōji, tokonoma, tomeishi, torii, tsuboniwa","aware, ma, mu, sabi, shakkei, wabi, wabi_sabi"
0.5997529628141374,A→conceptual,0.5722163833165944,0.5833957324835436,0.8550242904627973,9,19,engawa:0.026; tomeishi:0.028; en:0.032; shakkei:0.035; ikezuishi:0.035; karesansui:0.037; shimenawa:0.045; mu:0.073,117391328,nondegenerate,ma:0; mu:0; wabi:0; sabi:0; wabi_sabi:0; en:1; engawa:1; shōji:1; fusuma:1; tokonoma:1; chigaidana:1; doma:1; genkan:1; tomeishi:1; ikezuishi:0; shakkei:0; roji:1; torii:1; shimenawa:1; tsuboniwa:1; byōbu:1; hisashi:1; haiden:1; sandō:1; aware:0; honden:1; chashitsu:1; karesansui:0,"aware, ikezuishi, karesansui, ma, mu, sabi, shakkei, wabi, wabi_sabi","byōbu, chashitsu, chigaidana, doma, en, engawa, fusuma, genkan, haiden, hisashi, honden, roji, sandō, shimenawa, shōji, tokonoma, tomeishi, torii, tsuboniwa"
0.5990851337644616,A→physical,0.5713853071658866,0.5830020648332084,0.8550242904627973,19,9,engawa:0.026; tomeishi:0.028; en:0.032; shakkei:0.035; ikezuishi:0.035; karesansui:0.037; shimenawa:0.045; mu:0.073,17088543,nondegenerate,ma:1; mu:1; wabi:1; sabi:1; wabi_sabi:1; en:0; engawa:0; shōji:0; fusuma:0; tokonoma:0; chigaidana:0; doma:0; genkan:0; tomeishi:0; ikezuishi:1; shakkei:1; roji:0; torii:0; shimenawa:1; tsuboniwa:0; byōbu:0; hisashi:0; haiden:0; sandō:0; aware:1; honden:0; chashitsu:0; karesansui:0,"byōbu, chashitsu, chigaidana, doma, en, engawa, fusuma, genkan, haiden, hisashi, honden, karesansui, roji, sandō, shōji, tokonoma, tomeishi, torii, tsuboniwa","aware, ikezuishi, ma, mu, sabi, shakkei, shimenawa, wabi, wabi_sabi"
0.5982965192124065,A→physical,0.5633635281509964,0.587122597158219,0.7228426395939086,18,10,engawa:0.026; tomeishi:0.028; en:0.032; shakkei:0.035; ikezuishi:0.035; karesansui:0.037; shimenawa:0.045; mu:0.073,16834655,nondegenerate,ma:1; mu:1; wabi:1; sabi:1; wabi_sabi:1; en:0; engawa:1; shōji:0; fusuma:0; tokonoma:0; chigaidana:0; doma:0; genkan:0; tomeishi:1; ikezuishi:1; shakkei:1; roji:0; torii:0; shimenawa:0; tsuboniwa:0; byōbu:0; hisashi:0; haiden:0; sandō:0; aware:1; honden:0; chashitsu:0; karesansui:0,"byōbu, chashitsu, chigaidana, doma, en, fusuma, genkan, haiden, hisashi, honden, karesansui, roji, sandō, shimenawa, shōji, tokonoma, torii, tsuboniwa","aware, engawa, ikezuishi, ma, mu, sabi, shakkei, tomeishi, wabi, wabi_sabi"
0.5979731404475005,A→physical,0.5630013439343016,0.5869213837044998,0.7228426395939086,18,10,engawa:0.026; tomeishi:0.028; en:0.032; shakkei:0.035; ikezuishi:0.035; karesansui:0.037; shimenawa:0.045; mu:0.073,16826495,nondegenerate,ma:1; mu:1; wabi:1; sabi:1; wabi_sabi:1; en:1; engawa:1; shōji:0; fusuma:0; tokonoma:0; chigaidana:0; doma:0; genkan:0; tomeishi:0; ikezuishi:1; shakkei:1; roji:0; torii:0; shimenawa:0; tsuboniwa:0; byōbu:0; hisashi:0; haiden:0; sandō:0; aware:1; honden:0; chashitsu:0; karesansui:0,"byōbu, chashitsu, chigaidana, doma, fusuma, genkan, haiden, hisashi, honden, karesansui, roji, sandō, shimenawa, shōji, tokonoma, tomeishi, torii, tsuboniwa","aware, en, engawa, ikezuishi, ma, mu, sabi, shakkei, wabi, wabi_sabi"
